MB_CODE_2016,MB_CATEGORY_NAME_2016,SA1_MAINCODE_2016,SA1_7DIGITCODE_2016,SA2_MAINCODE_2016,SA2_5DIGITCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,GCCSA_CODE_2016,GCCSA_NAME_2016,STATE_CODE_2016,STATE_NAME_2016,AREA_ALBERS_SQKM
80001580000,Residential,80101100105,8100105,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0467
80001590000,Residential,80101100106,8100106,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0601
80001600000,Residential,80101100106,8100106,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0487
80001610000,Residential,80101100105,8100105,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0625
80001620000,Residential,80101100103,8100103,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0693
80001640000,Education,80101100101,8100101,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0503
80001650000,Education,80101100101,8100101,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0371
80001660000,Residential,80101100101,8100101,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0323
80001670000,Residential,80101100105,8100105,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0463
80001700000,Residential,80101100101,8100101,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0346
80001710000,Residential,80101100106,8100106,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0469
80001730000,Residential,80101100102,8100102,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0563
