MB_CODE_2016,MB_CATEGORY_NAME_2016,SA1_MAINCODE_2016,SA1_7DIGITCODE_2016,SA2_MAINCODE_2016,SA2_5DIGITCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,GCCSA_CODE_2016,GCCSA_NAME_2016,STATE_CODE_2016,STATE_NAME_2016,AREA_ALBERS_SQKM
70000009499,NOUSUALRESIDENCE,79999949999,7949999,799999499,79499,No usual address (NT),79999,No usual address (NT),799,No usual address (NT),79499,No usual address (NT),7,Northern Territory,0
70000011000,Residential,70201104512,7104512,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.2797
70000012000,Residential,70201104512,7104512,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.1552
70000013000,Industrial,70201104512,7104512,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0674
70000014000,Industrial,70201104510,7104510,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.1533
70000020000,Other,70201104501,7104501,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,5.7018
70000050000,Other,70201104813,7104813,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,8.771
70000071000,Other,70201104507,7104507,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,2.7086
70000072000,Residential,70201104506,7104506,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0868
70000081000,Industrial,70201104512,7104512,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.2555
70000082000,Industrial,70201104512,7104512,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0763
70000083000,Residential,70201104512,7104512,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0175
70000090000,Residential,70201104820,7104820,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0393
70000100000,Residential,70201104512,7104512,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.2885
70000110000,Parkland,70201104606,7104606,702011046,71046,East Side,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0327
70000120000,Water,70201104510,7104510,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0524
70000140000,Education,70201104510,7104510,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.1924
70000151000,Residential,70201104512,7104512,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.4141
70000152000,Residential,70201104512,7104512,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.2493
70000153000,Industrial,70201104512,7104512,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.2201
70000160000,Residential,70201104502,7104502,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0464
70000170000,Other,70201104813,7104813,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,19.7862
70000180000,Residential,70201104820,7104820,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0846
70000190000,Residential,70201104820,7104820,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0447
70000200000,Residential,70201104503,7104503,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0729
70000211000,Industrial,70201104507,7104507,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.1409
70000212000,Industrial,70201104507,7104507,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.1513
70000214000,Residential,70201104507,7104507,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.1305
70000215000,Industrial,70201104507,7104507,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.1366
70000220000,Residential,70201104509,7104509,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0339
70000230000,Residential,70201104511,7104511,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0504
70000240000,Parkland,70201104503,7104503,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0627
70000250000,Residential,70201104505,7104505,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0732
70000260000,Residential,70201104509,7104509,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0605
70000270000,Residential,70201104504,7104504,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0673
70000280000,Residential,70201104502,7104502,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0539
70000290000,Residential,70201104505,7104505,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0541
70000300000,Residential,70201104504,7104504,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0568
70000310000,Residential,70201104503,7104503,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0619
70000320000,Residential,70201104508,7104508,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0484
70000330000,Residential,70201104505,7104505,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0692
70000340000,Residential,70201104507,7104507,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.1362
70000350000,Residential,70201104511,7104511,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0458
70000360000,Residential,70201104509,7104509,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0463
70000370000,Residential,70201104503,7104503,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0388
70000380000,Residential,70201104504,7104504,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0393
70000390000,Education,70201104503,7104503,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0398
70000400000,Residential,70201104511,7104511,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0433
70000410000,Residential,70201104505,7104505,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.05
70000420000,Residential,70201104816,7104816,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0577
70000430000,Residential,70201104509,7104509,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0488
70000440000,Residential,70201104816,7104816,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0507
70000451000,Industrial,70201104507,7104507,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.2075
70000452000,Residential,70201104513,7104513,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0737
70000460000,Residential,70201104504,7104504,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0707
70000480000,Residential,70201104508,7104508,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0384
70000490000,Residential,70201104509,7104509,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0176
70000500000,Residential,70201104503,7104503,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0234
70000510000,Residential,70201104502,7104502,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0301
70000530000,Residential,70201104504,7104504,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0335
70000540000,Residential,70201104511,7104511,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0342
70000550000,Residential,70201104505,7104505,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0378
70000560000,Residential,70201104502,7104502,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0395
70000570000,Residential,70201104508,7104508,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0466
70000582000,Residential,70201104513,7104513,702011045,71045,Charles,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.1102
70000590000,Residential,70201105105,7105105,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,1.8915
70000601000,Residential,70201105105,7105105,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,7.1332
70000602000,Residential,70201104701,7104701,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,5.5709
70000604000,Residential,70201105111,7105111,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,9.7409
70000605000,Residential,70201105106,7105106,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.4788
70000606000,Residential,70201105105,7105105,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.9091
70000607000,Residential,70201105107,7105107,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0301
70000608000,Education,70201105109,7105109,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.346
70000609000,Commercial,70201105109,7105109,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0555
70000611000,Residential,70201105106,7105106,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.7283
70000612000,Residential,70201105106,7105106,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.1948
70000613000,Residential,70201105107,7105107,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.1736
70000622000,Residential,70201105106,7105106,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.1154
70000630000,Other,70201105102,7105102,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,35.81
70000640000,Primary Production,70201105103,7105103,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,47.1799
70000650000,Residential,70201105110,7105110,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,1.5198
70000670000,Residential,70201105108,7105108,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.2281
70000680000,Residential,70201105101,7105101,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.5449
70000690000,Residential,70201105101,7105101,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.9925
70000700000,Residential,70201105101,7105101,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,1.7538
70000722000,Residential,70201105107,7105107,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.081
70000731000,Parkland,70201105105,7105105,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,3.9728
70000732000,Residential,70201105105,7105105,702011051,71051,Ross,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,2.6514
70000750000,Other,70201104701,7104701,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,7.9781
70000760000,Residential,70201104810,7104810,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0554
70000770000,Residential,70201104704,7104704,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0268
70000782000,Education,70201104814,7104814,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.1685
70000783000,Other,70201104818,7104818,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0223
70000790000,Residential,70201104703,7104703,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0528
70000810000,Residential,70201104706,7104706,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0698
70000820000,Education,70201104705,7104705,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0461
70000830000,Residential,70201104802,7104802,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0594
70000840000,Residential,70201104806,7104806,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0614
70000850000,Education,70201104709,7104709,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.2042
70000860000,Residential,70201104708,7104708,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0211
70000870000,Residential,70201104710,7104710,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0718
70000880000,Residential,70201104808,7104808,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0189
70000890000,Residential,70201104811,7104811,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0695
70000900000,Parkland,70201104812,7104812,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.076
70000910000,Residential,70201104705,7104705,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0785
70000920000,Parkland,70201104709,7104709,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.1078
70000930000,Residential,70201104703,7104703,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0619
70000940000,Residential,70201104709,7104709,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.118
70000950000,Parkland,70201104802,7104802,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0376
70000960000,Residential,70201104818,7104818,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0538
70000970000,Residential,70201104705,7104705,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0606
70000980000,Residential,70201104802,7104802,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0368
70000990000,Residential,70201104818,7104818,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0402
70001000000,Residential,70201104707,7104707,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0518
70001010000,Residential,70201104806,7104806,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0559
70001020000,Residential,70201104706,7104706,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0584
70001030000,Residential,70201104819,7104819,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0605
70001040000,Residential,70201104805,7104805,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0701
70001050000,Residential,70201104704,7104704,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0609
70001060000,Residential,70201104708,7104708,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0702
70001070000,Residential,70201104710,7104710,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.074
70001080000,Residential,70201104814,7104814,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0241
70001090000,Residential,70201104702,7104702,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.9657
70001100000,Residential,70201104808,7104808,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0399
70001110000,Residential,70201104709,7104709,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0328
70001120000,Residential,70201104815,7104815,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0342
70001130000,Residential,70201104802,7104802,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.035
70001140000,Residential,70201104709,7104709,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0369
70001150000,Residential,70201104806,7104806,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0341
70001160000,Residential,70201104809,7104809,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0402
70001170000,Residential,70201104708,7104708,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0433
70001180000,Residential,70201104811,7104811,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0444
70001190000,Residential,70201104706,7104706,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0512
70001200000,Residential,70201104704,7104704,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0597
70001210000,Residential,70201104810,7104810,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0668
70001220000,Residential,70201104710,7104710,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0786
70001230000,Residential,70201104707,7104707,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0645
70001240000,Residential,70201104805,7104805,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0645
70001250000,Residential,70201104709,7104709,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0869
70001260000,Parkland,70201104708,7104708,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0059
70001270000,Residential,70201104814,7104814,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0254
70001280000,Residential,70201104808,7104808,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.063
70001290000,Residential,70201104709,7104709,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0309
70001300000,Commercial,70201104812,7104812,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.1033
70001310000,Residential,70201104818,7104818,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0331
70001320000,Residential,70201104708,7104708,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0321
70001330000,Residential,70201104818,7104818,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0333
70001340000,Residential,70201104806,7104806,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0332
70001350000,Residential,70201104809,7104809,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0336
70001360000,Residential,70201104805,7104805,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0361
70001370000,Residential,70201104802,7104802,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0349
70001380000,Residential,70201104708,7104708,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0366
70001390000,Residential,70201104710,7104710,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0317
70001400000,Residential,70201104703,7104703,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0458
70001410000,Residential,70201104706,7104706,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0502
70001420000,Residential,70201104705,7104705,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0503
70001430000,Residential,70201104706,7104706,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0435
70001440000,Residential,70201104703,7104703,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.045
70001450000,Residential,70201104709,7104709,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0444
70001460000,Residential,70201104705,7104705,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0454
70001470000,Residential,70201104707,7104707,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0371
70001480000,Residential,70201104809,7104809,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0451
70001490000,Residential,70201104819,7104819,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0489
70001500000,Residential,70201104707,7104707,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0673
70001520000,Residential,70201104709,7104709,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0319
70001530000,Parkland,70201104705,7104705,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0544
70001540000,Parkland,70201104703,7104703,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0058
70001550000,Residential,70201104815,7104815,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0287
70001560000,Residential,70201104708,7104708,702011047,71047,Flynn (NT),70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0216
70001570000,Residential,70201104814,7104814,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0216
70001580000,Residential,70201104815,7104815,702011048,71048,Larapinta,70201,Alice Springs,702,Northern Territory - Outback,7RNTE,Rest of NT,7,Northern Territory,0.0266
